Date,BTC-USD.CC,ETH-USD.CC,MATIC-USD.CC,USDC-USD.CC,USDT-USD.CC
2012-08-15,12.19,,,,
2012-08-16,13.25,,,,
2012-08-17,13.5,,,,
2012-08-18,11.58,,,,
2012-08-19,11.61,,,,
2012-08-20,8.0,,,,
2012-08-21,10.1,,,,
2012-08-22,9.92,,,,
2012-08-23,9.81,,,,
2012-08-24,10.1,,,,
2012-08-25,10.6,,,,
2012-08-26,10.52,,,,
2012-08-27,10.61,,,,
2012-08-28,10.95,,,,
2012-08-29,10.94,,,,
2012-08-30,10.92,,,,
2012-08-31,10.78,,,,
2012-09-01,10.16,,,,
2012-09-02,9.97,,,,
2012-09-03,10.2,,,,
2012-09-04,10.53,,,,
2012-09-05,10.38,,,,
2012-09-06,11.0,,,,
2012-09-07,11.18,,,,
2012-09-08,11.0,,,,
2012-09-09,11.04,,,,
2012-09-10,11.02,,,,
2012-09-11,11.17,,,,
2012-09-12,11.33,,,,
2012-09-13,11.36,,,,
2012-09-14,11.4,,,,
2012-09-15,11.67,,,,
2012-09-16,11.75,,,,
2012-09-17,11.87,,,,
2012-09-18,11.89,,,,
2012-09-19,12.25,,,,
2012-09-20,12.57,,,,
2012-09-21,12.28,,,,
2012-09-22,12.37,,,,
2012-09-23,12.24,,,,
2012-09-24,12.19,,,,
2012-09-25,12.1,,,,
2012-09-26,12.2,,,,
2012-09-27,12.27,,,,
2012-09-28,12.31,,,,
2012-09-29,12.39,,,,
2012-09-30,12.36,,,,
2012-10-01,12.4,,,,
2012-10-02,12.4,,,,
2012-10-03,12.84,,,,
2012-10-04,12.89,,,,
2012-10-05,12.85,,,,
2012-10-06,12.69,,,,
2012-10-07,12.51,,,,
2012-10-08,11.8,,,,
2012-10-09,11.78,,,,
2012-10-10,11.9,,,,
2012-10-11,12.12,,,,
2012-10-12,12.03,,,,
2012-10-13,12.0,,,,
2012-10-14,11.86,,,,
2012-10-15,11.74,,,,
2012-10-16,11.84,,,,
2012-10-17,11.85,,,,
2012-10-18,11.81,,,,
2012-10-19,11.94,,,,
2012-10-20,11.74,,,,
2012-10-21,11.74,,,,
2012-10-22,11.63,,,,
2012-10-23,11.71,,,,
2012-10-24,11.65,,,,
2012-10-25,11.65,,,,
2012-10-26,10.86,,,,
2012-10-27,10.17,,,,
2012-10-28,10.26,,,,
2012-10-29,10.7,,,,
2012-10-30,10.6,,,,
2012-10-31,10.89,,,,
2012-11-01,11.2,,,,
2012-11-02,10.57,,,,
2012-11-03,10.47,,,,
2012-11-04,10.64,,,,
2012-11-05,10.8,,,,
2012-11-06,10.75,,,,
2012-11-07,10.9,,,,
2012-11-08,10.92,,,,
2012-11-09,10.93,,,,
2012-11-10,10.82,,,,
2012-11-11,10.89,,,,
2012-11-12,10.87,,,,
2012-11-13,11.01,,,,
2012-11-14,10.95,,,,
2012-11-15,10.95,,,,
2012-11-16,11.2,,,,
2012-11-17,11.75,,,,
2012-11-18,11.79,,,,
2012-11-19,11.65,,,,
2012-11-20,11.8,,,,
2012-11-21,11.73,,,,
2012-11-22,11.77,,,,
2012-11-23,12.42,,,,
2012-11-24,12.35,,,,
2012-11-25,12.41,,,,
2012-11-26,12.48,,,,
2012-11-27,12.25,,,,
2012-11-28,12.2,,,,
2012-11-29,12.35,,,,
2012-11-30,12.45,,,,
2012-12-01,12.57,,,,
2012-12-02,12.56,,,,
2012-12-03,12.5,,,,
2012-12-04,12.68,,,,
2012-12-05,13.41,,,,
2012-12-06,13.38,,,,
2012-12-07,13.3,,,,
2012-12-08,13.5,,,,
2012-12-09,13.42,,,,
2012-12-10,13.39,,,,
2012-12-11,13.43,,,,
2012-12-12,13.56,,,,
2012-12-13,13.7,,,,
2012-12-14,13.7,,,,
2012-12-15,13.6,,,,
2012-12-16,13.49,,,,
2012-12-17,13.3,,,,
2012-12-18,13.25,,,,
2012-12-19,13.3,,,,
2012-12-20,13.6,,,,
2012-12-21,13.52,,,,
2012-12-22,13.5,,,,
2012-12-23,13.37,,,,
2012-12-24,13.31,,,,
2012-12-25,13.38,,,,
2012-12-26,13.35,,,,
2012-12-27,13.47,,,,
2012-12-28,13.42,,,,
2012-12-29,13.42,,,,
2012-12-30,13.4,,,,
2012-12-31,13.45,,,,
2013-01-01,13.51,,,,
2013-01-02,13.3,,,,
2013-01-03,13.28,,,,
2013-01-04,13.4,,,,
2013-01-05,13.5,,,,
2013-01-06,13.44,,,,
2013-01-07,13.45,,,,
2013-01-08,13.59,,,,
2013-01-09,13.74,,,,
2013-01-10,13.77,,,,
2013-01-11,14.14,,,,
2013-01-12,14.14,,,,
2013-01-13,14.24,,,,
2013-01-14,14.12,,,,
2013-01-15,14.3,,,,
2013-01-16,14.25,,,,
2013-01-17,14.73,,,,
2013-01-18,15.5,,,,
2013-01-19,15.7,,,,
2013-01-20,15.62,,,,
2013-01-21,15.7,,,,
2013-01-22,16.8,,,,
2013-01-23,17.26,,,,
2013-01-24,17.5,,,,
2013-01-25,16.9,,,,
2013-01-26,17.4,,,,
2013-01-27,17.88,,,,
2013-01-28,17.82,,,,
2013-01-29,18.72,,,,
2013-01-30,19.53,,,,
2013-01-31,19.7,,,,
2013-02-01,20.41,,,,
2013-02-02,20.5,,,,
2013-02-03,19.63,,,,
2013-02-04,20.59,,,,
2013-02-05,20.43,,,,
2013-02-06,20.6,,,,
2013-02-07,21.18,,,,
2013-02-08,22.15,,,,
2013-02-09,22.66,,,,
2013-02-10,23.65,,,,
2013-02-11,23.97,,,,
2013-02-12,24.65,,,,
2013-02-13,25.17,,,,
2013-02-14,24.2,,,,
2013-02-15,27.22,,,,
2013-02-16,27.1,,,,
2013-02-17,27.22,,,,
2013-02-18,26.81,,,,
2013-02-19,26.95,,,,
2013-02-20,29.42,,,,
2013-02-21,29.65,,,,
2013-02-22,29.75,,,,
2013-02-23,30.25,,,,
2013-02-24,29.8,,,,
2013-02-25,29.89,,,,
2013-02-26,30.4,,,,
2013-02-27,31.1,,,,
2013-02-28,30.9,,,,
2013-03-01,33.38,,,,
2013-03-02,34.5,,,,
2013-03-03,34.25,,,,
2013-03-04,34.5,,,,
2013-03-05,36.15,,,,
2013-03-06,40.33,,,,
2013-03-07,41.02,,,,
2013-03-08,42.0,,,,
2013-03-09,44.18,,,,
2013-03-10,46.85,,,,
2013-03-11,46.0,,,,
2013-03-12,48.4,,,,
2013-03-13,44.29,,,,
2013-03-14,46.92,,,,
2013-03-15,47.17,,,,
2013-03-16,46.95,,,,
2013-03-17,47.0,,,,
2013-03-18,47.4,,,,
2013-03-19,51.6,,,,
2013-03-20,59.14,,,,
2013-03-21,64.49,,,,
2013-03-22,70.85,,,,
2013-03-23,69.87,,,,
2013-03-24,64.35,,,,
2013-03-25,71.5,,,,
2013-03-26,73.6,,,,
2013-03-27,78.5,,,,
2013-03-28,88.92,,,,
2013-03-29,86.18,,,,
2013-03-30,90.5,,,,
2013-03-31,92.19,,,,
2013-04-01,93.03,,,,
2013-04-02,104.0,,,,
2013-04-03,117.98,,,,
2013-04-04,135.0,,,,
2013-04-05,132.12,,,,
2013-04-06,142.32,,,,
2013-04-07,142.63,,,,
2013-04-08,162.3,,,,
2013-04-09,187.5,,,,
2013-04-10,230.0,,,,
2013-04-11,165.0,,,,
2013-04-12,124.9,,,,
2013-04-13,117.0,,,,
2013-04-14,93.0,,,,
2013-04-15,90.0,,,,
2013-04-16,82.39,,,,
2013-04-17,68.36,,,,
2013-04-18,93.07,,,,
2013-04-19,109.01,,,,
2013-04-20,118.48,,,,
2013-04-21,126.62,,,,
2013-04-22,119.2,,,,
2013-04-23,127.4,,,,
2013-04-24,143.48,,,,
2013-04-25,154.2,,,,
2013-04-26,141.71,,,,
2013-04-27,136.9,,,,
2013-04-28,134.21,,,,
2013-04-29,144.54,,,,
2013-04-30,139.0,,,,
2013-05-01,116.99,,,,
2013-05-02,105.21,,,,
2013-05-03,97.75,,,,
2013-05-04,112.5,,,,
2013-05-05,115.91,,,,
2013-05-06,112.3,,,,
2013-05-07,111.5,,,,
2013-05-08,113.566,,,,
2013-05-09,112.67,,,,
2013-05-10,117.2,,,,
2013-05-11,115.243,,,,
2013-05-12,115.0,,,,
2013-05-13,117.98,,,,
2013-05-14,111.5,,,,
2013-05-15,114.22,,,,
2013-05-16,118.76,,,,
2013-05-17,123.015,,,,
2013-05-18,123.498,,,,
2013-05-19,121.99,,,,
2013-05-20,122.0,,,,
2013-05-21,122.88,,,,
2013-05-22,123.889,,,,
2013-05-23,126.7,,,,
2013-05-24,133.2,,,,
2013-05-25,131.98,,,,
2013-05-26,133.48,,,,
2013-05-27,129.745,,,,
2013-05-28,129.0,,,,
2013-05-29,132.3,,,,
2013-05-30,128.799,,,,
2013-05-31,129.0,,,,
2013-06-01,129.3,,,,
2013-06-02,122.292,,,,
2013-06-03,122.222,,,,
2013-06-04,121.42,,,,
2013-06-05,121.65,,,,
2013-06-06,118.0,,,,
2013-06-07,111.5,,,,
2013-06-08,108.3,,,,
2013-06-09,100.0,,,,
2013-06-10,106.35,,,,
2013-06-11,108.9,,,,
2013-06-12,108.15,,,,
2013-06-13,104.0,,,,
2013-06-14,99.9789,,,,
2013-06-15,99.9881,,,,
2013-06-16,99.51,,,,
2013-06-17,101.7,,,,
2013-06-18,107.4,,,,
2013-06-19,108.25,,,,
2013-06-20,110.15,,,,
2013-06-21,109.5,,,,
2013-06-22,108.3,,,,
2013-06-23,107.6,,,,
2013-06-24,102.737,,,,
2013-06-25,103.95,,,,
2013-06-26,104.0,,,,
2013-06-27,101.437,,,,
2013-06-28,94.6492,,,,
2013-06-29,94.994,,,,
2013-06-30,96.614,,,,
2013-07-01,88.05,,,,
2013-07-02,90.134,,,,
2013-07-03,77.53,,,,
2013-07-04,80.5258,,,,
2013-07-05,68.431,,,,
2013-07-06,70.2773,,,,
2013-07-07,74.5611,,,,
2013-07-08,76.516,,,,
2013-07-09,76.694,,,,
2013-07-10,86.76,,,,
2013-07-11,88.98,,,,
2013-07-12,93.5949,,,,
2013-07-13,98.1339,,,,
2013-07-14,94.6913,,,,
2013-07-15,98.4002,,,,
2013-07-16,97.4508,,,,
2013-07-17,98.5,,,,
2013-07-18,90.58,,,,
2013-07-19,92.17,,,,
2013-07-20,89.3901,,,,
2013-07-21,90.7573,,,,
2013-07-22,91.61,,,,
2013-07-23,95.5585,,,,
2013-07-24,94.51,,,,
2013-07-25,96.9,,,,
2013-07-26,96.0202,,,,
2013-07-27,94.116,,,,
2013-07-28,99.756,,,,
2013-07-29,101.2,,,,
2013-07-30,107.99,,,,
2013-07-31,106.09,,,,
2013-08-01,104.0,,,,
2013-08-02,104.501,,,,
2013-08-03,104.005,,,,
2013-08-04,105.144,,,,
2013-08-05,106.22,,,,
2013-08-06,106.75,,,,
2013-08-07,106.75,,,,
2013-08-08,103.0,,,,
2013-08-09,102.8,,,,
2013-08-10,103.0,,,,
2013-08-11,105.0,,,,
2013-08-12,106.636,,,,
2013-08-13,109.0,,,,
2013-08-14,112.562,,,,
2013-08-15,109.99,,,,
2013-08-16,108.994,,,,
2013-08-17,113.5,,,,
2013-08-18,113.5,,,,
2013-08-19,119.0,,,,
2013-08-20,121.205,,,,
2013-08-21,123.3,,,,
2013-08-22,121.15,,,,
2013-08-23,118.501,,,,
2013-08-24,120.045,,,,
2013-08-25,122.111,,,,
2013-08-26,120.056,,,,
2013-08-27,126.5,,,,
2013-08-28,122.62,,,,
2013-08-29,122.39,,,,
2013-08-30,133.49,,,,
2013-08-31,135.35,,,,
2013-09-01,138.34,,,,
2013-09-02,135.85,,,,
2013-09-03,136.77,,,,
2013-09-04,126.74,,,,
2013-09-05,126.43,,,,
2013-09-06,119.15,,,,
